date,state,cases,deaths
2021-09-02,Florida,3291225,45909
2021-09-02,New York,2285643,53925
2021-09-02,Texas,3650334,57869
2021-09-03,Alabama,714860,12394
2021-09-03,Arizona,1023935,18959
2021-09-03,California,4498298,66297
2021-09-03,Florida,3308916,46324
2021-09-03,New York,2291562,53949
2021-09-03,Texas,3677129,58157
2021-09-04,Alabama,719280,12414
2021-09-04,Arizona,1027359,18997
2021-09-04,California,4508025,66388
2021-09-04,Florida,3308916,46324
2021-09-04,New York,2294936,53965
2021-09-04,Texas,3693335,58422
2021-09-05,Alabama,722122,12415
2021-09-05,Arizona,1030430,18998
2021-09-05,California,4518576,66481
2021-09-05,Florida,3308916,46324
2021-09-05,New York,2301437,54007
2021-09-05,Texas,3696245,58572
2021-09-06,Alabama,724688,12416
2021-09-06,Arizona,1032808,18999
2021-09-06,California,4525630,66496
2021-09-06,Florida,3308916,46324
2021-09-06,New York,2305126,54037
2021-09-06,Texas,3700956,58619
2021-09-07,Alabama,727360,12420
2021-09-07,Arizona,1034790,19053
2021-09-07,California,4536771,66569
2021-09-07,Florida,3364998,46973
2021-09-07,New York,2308382,54069
2021-09-07,Texas,3710719,58788
2021-09-08,Alabama,732151,12488
2021-09-08,Arizona,1037012,19079
2021-09-08,California,4545832,66722
2021-09-08,Florida,3378772,46977
2021-09-08,New York,2310837,54088
2021-09-08,Texas,3752776,59090
2021-09-09,Alabama,736518,12552
2021-09-09,Arizona,1039492,19141
2021-09-09,California,4556885,66898
2021-09-09,Florida,3391158,48273
2021-09-09,New York,2317291,54156
2021-09-09,Texas,3784830,59492
2021-09-10,Alabama,741318,12605
2021-09-10,Arizona,1042480,19147
2021-09-10,California,4566746,67062
2021-09-10,Florida,3409165,48772
2021-09-10,New York,2323174,54174
2021-09-10,Texas,3802905,59905
2021-09-11,Alabama,745812,12673
2021-09-11,Arizona,1045835,19183
2021-09-11,California,4575900,67149
2021-09-11,Florida,3418160,48772
2021-09-11,New York,2329234,54211
2021-09-11,Texas,3813319,60221
2021-09-12,Alabama,747606,12676
2021-09-12,Arizona,1048600,19187
2021-09-12,California,4583292,67199
2021-09-12,Florida,3418160,48772
2021-09-12,New York,2332969,54230
2021-09-12,Texas,3815818,60357
2021-09-13,Alabama,750298,12678
2021-09-13,Arizona,1050878,19187
2021-09-13,California,4599348,67312
2021-09-13,Florida,3442090,48772
2021-09-13,New York,2338377,54271
2021-09-13,Texas,3833311,60475
2021-09-14,Alabama,754242,12718
2021-09-14,Arizona,1053487,19304
2021-09-14,California,4608094,67422
2021-09-14,Florida,3453390,49254
2021-09-14,New York,2342490,54317
2021-09-14,Texas,3857592,60790
2021-09-15,Alabama,757893,12784
2021-09-15,Arizona,1055919,19333
2021-09-15,California,4616854,67647
2021-09-15,Florida,3464113,49257
2021-09-15,New York,2347298,54350
2021-09-15,Texas,3880333,61207
2021-09-16,Alabama,761865,12856
2021-09-16,Arizona,1058774,19360
2021-09-16,California,4629146,67825
2021-09-16,Florida,3473873,50811
2021-09-16,New York,2354028,54395
2021-09-16,Texas,3897271,61573
2021-09-17,Alabama,764839,13048
2021-09-17,Arizona,1061604,19379
2021-09-17,California,4639199,67948
2021-09-17,Florida,3485163,51240
2021-09-17,New York,2360066,54424
2021-09-17,Texas,3915675,61931
2021-09-18,Alabama,768301,13209
2021-09-18,Arizona,1064346,19487
2021-09-18,California,4647462,68034
2021-09-18,Florida,3494954,51240
2021-09-18,New York,2363352,54441
2021-09-18,Texas,3925228,62226
2021-09-19,Alabama,770391,13210
2021-09-19,Arizona,1066803,19513
2021-09-19,California,4654530,68106
2021-09-19,Florida,3494954,51240
2021-09-19,New York,2371076,54479
2021-09-19,Texas,3926755,62323
2021-09-20,Alabama,772311,13210
2021-09-20,Arizona,1068823,19513
2021-09-20,California,4663226,68158
2021-09-20,Florida,3503976,51884
2021-09-20,New York,2374833,54502
2021-09-20,Texas,3938756,62432
2021-09-21,Alabama,775531,13460
2021-09-21,Arizona,1070757,19584
2021-09-21,California,4669895,68244
2021-09-21,Florida,3517177,51889
2021-09-21,New York,2380164,54559
2021-09-21,Texas,3954709,62778
2021-09-22,Alabama,778549,13665
2021-09-22,Arizona,1072863,19658
2021-09-22,California,4677452,68402
2021-09-22,Florida,3527250,51892
2021-09-22,New York,2384698,54602
2021-09-22,Texas,3972002,63162
2021-09-23,Alabama,781915,13798
2021-09-23,Arizona,1075876,19727
2021-09-23,California,4687178,68532
2021-09-23,Florida,3531465,53105
2021-09-23,New York,2389735,54641
2021-09-23,Texas,3982646,63608
2021-09-24,Alabama,784484,13921
2021-09-24,Arizona,1078874,19737
2021-09-24,California,4694673,68710
2021-09-24,Florida,3539272,53580
2021-09-24,New York,2395880,54702
2021-09-24,Texas,3999392,64016
2021-09-25,Alabama,787421,14022
2021-09-25,Arizona,1081790,19806
2021-09-25,California,4696228,68740
2021-09-25,Florida,3546292,53580
2021-09-25,New York,2399678,54718
2021-09-25,Texas,4005238,64274
2021-09-26,Alabama,789054,14022
2021-09-26,Arizona,1084369,19812
2021-09-26,California,4697407,68756
2021-09-26,Florida,3546292,53580
2021-09-26,New York,2406466,54769
2021-09-26,Texas,4011213,64419
2021-09-27,Alabama,790648,14025
2021-09-27,Arizona,1086328,19812
2021-09-27,California,4717357,68917
2021-09-27,Florida,3555096,54063
2021-09-27,New York,2409292,54785
2021-09-27,Texas,4021667,64538
2021-09-28,Alabama,792632,14155
2021-09-28,Arizona,1087451,19920
2021-09-28,California,4722662,68985
2021-09-28,Florida,3560152,54067
2021-09-28,New York,2414540,54822
2021-09-28,Texas,4035865,64806
2021-09-29,Alabama,794773,14200
2021-09-29,Arizona,1090839,19959
2021-09-29,California,4729805,69133
2021-09-29,Florida,3565971,54071
2021-09-29,New York,2419556,54886
2021-09-29,Texas,4050122,65191
2021-09-30,Alabama,796475,14299
2021-09-30,Arizona,1093583,19984
2021-09-30,California,4739046,69278
2021-09-30,Florida,3570752,55009
2021-09-30,New York,2424535,54933
2021-09-30,Texas,4059956,65532
2021-10-01,Alabama,798320,14393
2021-10-01,Arizona,1097225,20039
2021-10-01,California,4747079,69387
2021-10-01,Florida,3576581,55299
2021-10-01,New York,2430353,54976
2021-10-01,Texas,4069475,65858
2021-10-02,Alabama,799800,14469
2021-10-02,Arizona,1100167,20134
2021-10-02,California,4748442,69405
2021-10-02,Florida,3581027,55299
2021-10-02,New York,2433689,54993
2021-10-02,Texas,4075826,66106
2021-10-03,Alabama,800692,14470
2021-10-03,Arizona,1102422,20137
2021-10-03,California,4749498,69420
2021-10-03,Florida,3581027,55300
2021-10-03,New York,2437085,55016
2021-10-03,Texas,4076957,66234
2021-10-04,Alabama,801428,14471
2021-10-04,Arizona,1104535,20137
2021-10-04,California,4764829,69574
2021-10-04,Florida,3586802,55619
2021-10-04,New York,2443345,55057
2021-10-04,Texas,4084775,66367
2021-10-05,Alabama,802977,14542
2021-10-05,Arizona,1106789,20211
2021-10-05,California,4769383,69652
2021-10-05,Florida,3590400,55622
2021-10-05,New York,2447269,55090
2021-10-05,Texas,4095417,66638
2021-10-06,Alabama,804249,14612
2021-10-06,Arizona,1108830,20250
2021-10-06,California,4775779,69819
2021-10-06,Florida,3594182,55625
2021-10-06,New York,2453544,55131
2021-10-06,Texas,4108141,67015
2021-10-07,Alabama,805511,14675
2021-10-07,Arizona,1111359,20282
2021-10-07,California,4782944,69985
2021-10-07,Florida,3597731,56407
2021-10-07,New York,2459146,55150
2021-10-07,Texas,4116095,67267
2021-10-08,Alabama,806560,14756
2021-10-08,Arizona,1114061,20319
2021-10-08,California,4789773,70132
2021-10-08,Florida,3601755,56667
2021-10-08,New York,2464979,55203
2021-10-08,Texas,4123946,67659
2021-10-09,Alabama,807479,14857
2021-10-09,Arizona,1116419,20350
2021-10-09,California,4790968,70156
2021-10-09,Florida,3604846,56667
2021-10-09,New York,2468518,55229
2021-10-09,Texas,4128945,67889
2021-10-10,Alabama,808132,14858
2021-10-10,Arizona,1118601,20382
2021-10-10,California,4792007,70160
2021-10-10,Florida,3604846,56667
2021-10-10,New York,2470595,55253
2021-10-10,Texas,4129954,67994
2021-10-11,Alabama,808599,14859
2021-10-11,Arizona,1120361,20382
2021-10-11,California,4805395,70295
2021-10-11,Florida,3604846,56667
2021-10-11,New York,2478477,55304
2021-10-11,Texas,4135402,68057
2021-10-12,Alabama,809485,14869
2021-10-12,Arizona,1122390,20453
2021-10-12,California,4810715,70343
2021-10-12,Florida,3611767,57300
2021-10-12,New York,2481730,55347
2021-10-12,Texas,4145150,68287
2021-10-13,Alabama,810501,14980
2021-10-13,Arizona,1124709,20447
2021-10-13,California,4815429,70459
2021-10-13,Florida,3614272,57303
2021-10-13,New York,2486254,55402
2021-10-13,Texas,4154847,68587
2021-10-14,Alabama,811551,15101
2021-10-14,Arizona,1127095,20456
2021-10-14,California,4821901,70607
2021-10-14,Florida,3617649,57711
2021-10-14,New York,2490768,55447
2021-10-14,Texas,4160441,68811
2021-10-15,Alabama,812694,15142
2021-10-15,Arizona,1129494,20494
2021-10-15,California,4828318,70766
2021-10-15,Florida,3620562,57859
2021-10-15,New York,2497110,55465
2021-10-15,Texas,4167271,69071
2021-10-16,Alabama,813481,15179
2021-10-16,Arizona,1131976,20509
2021-10-16,California,4829415,70778
2021-10-16,Florida,3623046,57859
2021-10-16,New York,2501128,55484
2021-10-16,Texas,4170584,69273
2021-10-17,Alabama,814025,15179
2021-10-17,Arizona,1131976,20509
2021-10-17,California,4830310,70784
2021-10-17,Florida,3623046,57859
2021-10-17,New York,2504277,55514
2021-10-17,Texas,4171446,69373
2021-10-18,Alabama,814363,15179
2021-10-18,Arizona,1131976,20509
2021-10-18,California,4845060,70981
2021-10-18,Florida,3626142,58142
2021-10-18,New York,2509666,55557
2021-10-18,Texas,4176433,69442
2021-10-19,Alabama,815324,15263
2021-10-19,Arizona,1137636,20679
2021-10-19,California,4849225,71046
2021-10-19,Florida,3628264,58143
2021-10-19,New York,2512960,55588
2021-10-19,Texas,4182689,69649
2021-10-20,Alabama,815989,15311
2021-10-20,Arizona,1139627,20727
2021-10-20,California,4853378,71192
2021-10-20,Florida,3630835,58143
2021-10-20,New York,2517737,55625
2021-10-20,Texas,4188539,69904
2021-10-21,Alabama,817054,15320
2021-10-21,Arizona,1142122,20776
2021-10-21,California,4860797,71369
2021-10-21,Florida,3633097,58608
2021-10-21,New York,2522102,55664
2021-10-21,Texas,4194234,70128
2021-10-22,Alabama,818652,15378
2021-10-22,Arizona,1145196,20826
2021-10-22,California,4867059,71504
2021-10-22,Florida,3635126,58803
2021-10-22,New York,2525802,55702
2021-10-22,Texas,4198500,70355
2021-10-23,Alabama,819597,15406
2021-10-23,Arizona,1148341,20856
2021-10-23,California,4868220,71519
2021-10-23,Florida,3635126,58803
2021-10-23,New York,2529266,55732
2021-10-23,Texas,4201408,70531
2021-10-24,Alabama,820011,15407
2021-10-24,Arizona,1149824,20867
2021-10-24,California,4869133,71528
2021-10-24,Florida,3635126,58803
2021-10-24,New York,2531418,55756
2021-10-24,Texas,4202609,70593
2021-10-25,Alabama,820312,15407
2021-10-25,Arizona,1149982,20866
2021-10-25,California,4872707,71639
2021-10-25,Florida,3639280,58933
2021-10-25,New York,2536439,55806
2021-10-25,Texas,4207000,70665
2021-10-26,Alabama,821255,15424
2021-10-26,Arizona,1150432,20967
2021-10-26,California,4890036,71800
2021-10-26,Florida,3641304,58933
2021-10-26,New York,2538935,55840
2021-10-26,Texas,4212519,70815
2021-10-27,Alabama,828648,15432
2021-10-27,Arizona,1156731,21048
2021-10-27,California,4895127,71935
2021-10-27,Florida,3643191,58933
2021-10-27,New York,2543076,55879
2021-10-27,Texas,4216736,71052
2021-10-28,Alabama,830789,15484
2021-10-28,Arizona,1159526,21037
2021-10-28,California,4908206,72026
2021-10-28,Florida,3645212,59495
2021-10-28,New York,2546275,55902
2021-10-28,Texas,4222837,71214
2021-10-29,Alabama,831165,15532
2021-10-29,Arizona,1163217,21100
2021-10-29,California,4915206,72140
2021-10-29,Florida,3647277,59670
2021-10-29,New York,2552009,55942
2021-10-29,Texas,4227048,71404
2021-10-30,Alabama,831653,15573
2021-10-30,Arizona,1166060,21153
2021-10-30,California,4916614,72144
2021-10-30,Florida,3648943,59670
2021-10-30,New York,2555136,55969
2021-10-30,Texas,4230019,71465
2021-10-31,Alabama,832047,15573
2021-10-31,Arizona,1168900,21154
2021-10-31,California,4917683,72140
2021-10-31,Florida,3648943,59670
2021-10-31,New York,2557930,55995
2021-10-31,Texas,4230417,71517
2021-11-01,Alabama,832264,15573
2021-11-01,Arizona,1170990,21155
2021-11-01,California,4933895,72289
2021-11-01,Florida,3650637,59670
2021-11-01,New York,2563625,56044
2021-11-01,Texas,4233754,71587
2021-11-02,Alabama,833009,15629
2021-11-02,Arizona,1173340,21149
2021-11-02,California,4938058,72365
2021-11-02,Florida,3652637,59670
2021-11-02,New York,2566536,56067
2021-11-02,Texas,4238926,71708
2021-11-03,Alabama,833493,15676
2021-11-03,Arizona,1175520,21273
2021-11-03,California,4943059,72471
2021-11-03,Florida,3654441,59670
2021-11-03,New York,2570550,56114
2021-11-03,Texas,4243192,71862
2021-11-04,Alabama,834582,15734
2021-11-04,Arizona,1179072,21290
2021-11-04,California,4951490,72560
2021-11-04,Florida,3656010,59670
2021-11-04,New York,2575181,56144
2021-11-04,Texas,4246805,71987
2021-11-05,Alabama,835157,15786
2021-11-05,Arizona,1182885,21348
2021-11-05,California,4959010,72650
2021-11-05,Florida,3657775,60334
2021-11-05,New York,2580040,56191
2021-11-05,Texas,4249894,72125
2021-11-06,Alabama,835740,15834
2021-11-06,Arizona,1186477,21408
2021-11-06,California,4960633,72671
2021-11-06,Florida,3659255,60334
2021-11-06,New York,2583891,56225
2021-11-06,Texas,4252114,72235
2021-11-07,Alabama,836032,15834
2021-11-07,Arizona,1189708,21409
2021-11-07,California,4961782,72698
2021-11-07,Florida,3659255,60334
2021-11-07,New York,2587606,56245
2021-11-07,Texas,4252903,72278
2021-11-08,Alabama,836255,15834
2021-11-08,Arizona,1192365,21409
2021-11-08,California,4978363,72811
2021-11-08,Florida,3661182,60418
2021-11-08,New York,2593360,56280
2021-11-08,Texas,4255308,72337
2021-11-09,Alabama,837250,15879
2021-11-09,Arizona,1195483,21486
2021-11-09,California,4982702,72922
2021-11-09,Florida,3662957,60418
2021-11-09,New York,2597571,56323
2021-11-09,Texas,4261017,72439
2021-11-10,Alabama,837428,15917
2021-11-10,Arizona,1199277,21525
2021-11-10,California,4987439,73075
2021-11-10,Florida,3664403,60418
2021-11-10,New York,2602610,56360
2021-11-10,Texas,4263381,72462
2021-11-11,Alabama,838114,15934
2021-11-11,Arizona,1202901,21549
2021-11-11,California,4993930,73132
2021-11-11,Florida,3664403,60418
2021-11-11,New York,2609293,56400
2021-11-11,Texas,4269263,72744
2021-11-12,Alabama,838836,15934
2021-11-12,Arizona,1207348,21600
2021-11-12,California,4996986,73201
2021-11-12,Florida,3668077,60697
2021-11-12,New York,2615549,56439
2021-11-12,Texas,4272527,73014
2021-11-13,Alabama,839436,15981
2021-11-13,Arizona,1211333,21651
2021-11-13,California,5006025,73279
2021-11-13,Florida,3669489,60698
2021-11-13,New York,2620644,56454
2021-11-13,Texas,4275336,73082
2021-11-14,Alabama,839695,15981
2021-11-14,Arizona,1214419,21653
2021-11-14,California,5006960,73286
2021-11-14,Florida,3669489,60698
2021-11-14,New York,2624840,56475
2021-11-14,Texas,4275822,73110
2021-11-15,Alabama,839953,15981
2021-11-15,Arizona,1217193,21653
2021-11-15,California,5014583,73411
2021-11-15,Florida,3671481,60845
2021-11-15,New York,2631992,56508
2021-11-15,Texas,4279225,73160
2021-11-16,Alabama,840495,15999
2021-11-16,Arizona,1220433,21736
2021-11-16,California,5019484,73487
2021-11-16,Florida,3673033,60846
2021-11-16,New York,2637053,56551
2021-11-16,Texas,4284307,73235
2021-11-17,Alabama,840991,16025
2021-11-17,Arizona,1223892,21752
2021-11-17,California,5024415,73614
2021-11-17,Florida,3674581,60846
2021-11-17,New York,2643081,56584
2021-11-17,Texas,4288395,73357
2021-11-18,Alabama,841483,16043
2021-11-18,Arizona,1228076,21808
2021-11-18,California,5031042,73781
2021-11-18,Florida,3676634,60846
2021-11-18,New York,2651196,56619
2021-11-18,Texas,4292678,73497
2021-11-19,Alabama,841956,16063
2021-11-19,Arizona,1233146,21886
2021-11-19,California,5037132,73901
2021-11-19,Florida,3677968,61081
2021-11-19,New York,2658788,56663
2021-11-19,Texas,4296648,73591
2021-11-20,Alabama,842636,16073
2021-11-20,Arizona,1238249,21939
2021-11-20,California,5038985,73927
2021-11-20,Florida,3679548,61081
2021-11-20,New York,2664344,56681
2021-11-20,Texas,4298114,73664
2021-11-21,Alabama,842908,16073
2021-11-21,Arizona,1241878,21940
2021-11-21,California,5040034,73938
2021-11-21,Florida,3679548,61081
2021-11-21,New York,2673149,56714
2021-11-21,Texas,4298896,73689
2021-11-22,Alabama,843161,16073
2021-11-22,Arizona,1245127,21942
2021-11-22,California,5051418,74042
2021-11-22,Florida,3681204,61147
2021-11-22,New York,2678465,56741
2021-11-22,Texas,4303004,73736
2021-11-23,Alabama,843780,16086
2021-11-23,Arizona,1248184,22062
2021-11-23,California,5055959,74157
2021-11-23,Florida,3682809,61147
2021-11-23,New York,2684084,56775
2021-11-23,Texas,4306962,73832
2021-11-24,Alabama,844196,16102
2021-11-24,Arizona,1252248,22098
2021-11-24,California,5060127,74308
2021-11-24,Florida,3684332,61147
2021-11-24,New York,2691097,56816
2021-11-24,Texas,4312664,73921
2021-11-25,Alabama,844594,16115
2021-11-25,Arizona,1255597,22173
2021-11-25,California,5060129,74314
2021-11-25,Florida,3684332,61147
2021-11-25,New York,2697859,56840
2021-11-25,Texas,4312993,73922
2021-11-26,Alabama,844594,16115
2021-11-26,Arizona,1258919,22177
2021-11-26,California,5062119,74355
2021-11-26,Florida,3684332,61147
2021-11-26,New York,2706059,56861
2021-11-26,Texas,4313033,73923
2021-11-27,Alabama,844951,16115
2021-11-27,Arizona,1262574,22224
2021-11-27,California,5062737,74374
2021-11-27,Florida,3684332,61147
2021-11-27,New York,2709306,56917
2021-11-27,Texas,4313070,73923
2021-11-28,Alabama,845108,16115
2021-11-28,Arizona,1264848,22229
2021-11-28,California,5063311,74385
2021-11-28,Florida,3684999,61147
2021-11-28,New York,2713812,56944
2021-11-28,Texas,4313064,73923
2021-11-29,Alabama,845284,16116
2021-11-29,Arizona,1266809,22230
2021-11-29,California,5080522,74553
2021-11-29,Florida,3689788,61538
2021-11-29,New York,2721968,56993
2021-11-29,Texas,4321519,74069
2021-11-30,Alabama,845761,16119
2021-11-30,Arizona,1269780,22307
2021-11-30,California,5085477,74670
2021-11-30,Florida,3691420,61548
2021-11-30,New York,2728612,57049
2021-11-30,Texas,4327626,74145
2021-12-01,Alabama,846297,16143
2021-12-01,Arizona,1272943,22350
2021-12-01,California,5090300,74781
2021-12-01,Florida,3693516,61548
2021-12-01,New York,2737932,57107
2021-12-01,Texas,4332011,74244
2021-12-02,Alabama,847064,16157
2021-12-02,Arizona,1276955,22383
2021-12-02,California,5099788,74884
2021-12-02,Florida,3695641,61630
2021-12-02,New York,2749263,57158
2021-12-02,Texas,4336327,74346
2021-12-03,Alabama,847659,16172
2021-12-03,Arizona,1282191,22397
2021-12-03,California,5107543,74987
2021-12-03,Florida,3697624,61701
2021-12-03,New York,2760505,57211
2021-12-03,Texas,4340505,74422
2021-12-04,Alabama,848137,16185
2021-12-04,Arizona,1288234,22561
2021-12-04,California,5109833,75006
2021-12-04,Florida,3699624,61701
2021-12-04,New York,2768147,57241
2021-12-04,Texas,4342425,74485
2021-12-05,Alabama,848498,16185
2021-12-05,Arizona,1292054,22589
2021-12-05,California,5111469,75008
2021-12-05,Florida,3699624,61701
2021-12-05,New York,2775977,57273
2021-12-05,Texas,4343389,74512
2021-12-06,Alabama,848779,16185
2021-12-06,Arizona,1295076,22589
2021-12-06,California,5128950,75102
2021-12-06,Florida,3702338,61789
2021-12-06,New York,2787506,57332
2021-12-06,Texas,4347374,74532
2021-12-07,Alabama,849409,16199
2021-12-07,Arizona,1298091,22761
2021-12-07,California,5135147,75169
2021-12-07,Florida,3704013,61789
2021-12-07,New York,2796043,57396
2021-12-07,Texas,4352353,74589
2021-12-08,Alabama,850096,16203
2021-12-08,Arizona,1301597,22779
2021-12-08,California,5141243,75279
2021-12-08,Florida,3705899,61789
2021-12-08,New York,2805294,57449
2021-12-08,Texas,4356555,74685
2021-12-09,Alabama,850645,16203
2021-12-09,Arizona,1305260,22854
2021-12-09,California,5148904,75374
2021-12-09,Florida,3708204,62007
2021-12-09,New York,2816974,57507
2021-12-09,Texas,4360146,74767
2021-12-10,Alabama,851237,16243
2021-12-10,Arizona,1309184,22947
2021-12-10,California,5155484,75445
2021-12-10,Florida,3710624,62026
2021-12-10,New York,2828288,57572
2021-12-10,Texas,4377757,74870
2021-12-11,Alabama,851950,16265
2021-12-11,Arizona,1312958,23021
2021-12-11,California,5157293,75468
2021-12-11,Florida,3713214,62026
2021-12-11,New York,2836160,57622
2021-12-11,Texas,4381540,74895
2021-12-12,Alabama,852280,16265
2021-12-12,Arizona,1316189,23040
2021-12-12,California,5158764,75477
2021-12-12,Florida,3713214,62026
2021-12-12,New York,2843444,57671
2021-12-12,Texas,4383362,74923
2021-12-13,Alabama,852574,16265
2021-12-13,Arizona,1318580,23040
2021-12-13,California,5173616,75571
2021-12-13,Florida,3717079,62073
2021-12-13,New York,2858513,57724
2021-12-13,Texas,4388030,74948
2021-12-14,Alabama,854229,16285
2021-12-14,Arizona,1320748,23243
2021-12-14,California,5179298,75637
2021-12-14,Florida,3720146,62073
2021-12-14,New York,2867444,57788
2021-12-14,Texas,4393556,75025
2021-12-15,Alabama,854876,16304
2021-12-15,Arizona,1323997,23324
2021-12-15,California,5184663,75718
2021-12-15,Florida,3724273,62074
2021-12-15,New York,2879827,57867
2021-12-15,Texas,4399099,75112
2021-12-16,Alabama,855692,16320
2021-12-16,Arizona,1326908,23344
2021-12-16,California,5192915,75792
2021-12-16,Florida,3730654,62191
2021-12-16,New York,2897347,57911
2021-12-16,Texas,4404958,75212
2021-12-17,Alabama,856600,16343
2021-12-17,Arizona,1330594,23487
2021-12-17,California,5201644,75898
2021-12-17,Florida,3739439,62220
2021-12-17,New York,2917910,57989
2021-12-17,Texas,4411247,75310
2021-12-18,Alabama,857292,16353
2021-12-18,Arizona,1334061,23516
2021-12-18,California,5205345,75917
2021-12-18,Florida,3748148,62220
2021-12-18,New York,2928229,58037
2021-12-18,Texas,4418022,75371
2021-12-19,Alabama,857844,16353
2021-12-19,Arizona,1336806,23519
2021-12-19,California,5208847,75927
2021-12-19,Florida,3748148,62220
2021-12-19,New York,2956489,58097
2021-12-19,Texas,4424558,75392
2021-12-20,Alabama,858396,16353
2021-12-20,Arizona,1338982,23519
2021-12-20,California,5227931,76014
2021-12-20,Florida,3766552,62264
2021-12-20,New York,2976928,58147
2021-12-20,Texas,4435127,75414
2021-12-21,Alabama,859650,16368
2021-12-21,Arizona,1341377,23742
2021-12-21,California,5238811,76078
2021-12-21,Florida,3779467,62264
2021-12-21,New York,3003384,58221
2021-12-21,Texas,4446330,75472
2021-12-22,Alabama,861110,16380
2021-12-22,Arizona,1344183,23816
2021-12-22,California,5251204,76151
2021-12-22,Florida,3799661,62264
2021-12-22,New York,3031844,58292
2021-12-22,Texas,4457526,75553
2021-12-23,Alabama,863170,16402
2021-12-23,Arizona,1347405,23841
2021-12-23,California,5271267,76249
2021-12-23,Florida,3832530,62347
2021-12-23,New York,3065699,58373
2021-12-23,Texas,4469774,75635
2021-12-24,Alabama,865636,16418
2021-12-24,Arizona,1351213,23913
2021-12-24,California,5291605,76317
2021-12-24,Florida,3864213,62347
2021-12-24,New York,3098290,58422
2021-12-24,Texas,4469813,75635
2021-12-25,Alabama,868085,16418
2021-12-25,Arizona,1354708,23983
2021-12-25,California,5291605,76319
2021-12-25,Florida,3864213,62347
2021-12-25,New York,3098290,58422
2021-12-25,Texas,4469813,75635
2021-12-26,Alabama,868948,16418
2021-12-26,Arizona,1355052,23982
2021-12-26,California,5312399,76332
2021-12-26,Florida,3864213,62347
2021-12-26,New York,3184452,58465
2021-12-26,Texas,4469813,75635
2021-12-27,Alabama,870627,16418
2021-12-27,Arizona,1362693,23982
2021-12-27,California,5329067,76368
2021-12-27,Florida,3936170,62389
2021-12-27,New York,3214893,58604
2021-12-27,Texas,4523360,75796
2021-12-28,Alabama,874332,16436
2021-12-28,Arizona,1364669,24144
2021-12-28,California,5378451,76453
2021-12-28,Florida,3965229,62390
2021-12-28,New York,3263729,58650
2021-12-28,Texas,4538771,75877
2021-12-29,Alabama,880307,16454
2021-12-29,Arizona,1368080,24171
2021-12-29,California,5408613,76548
2021-12-29,Florida,4012152,62390
2021-12-29,New York,3324088,58820
2021-12-29,Texas,4554307,75955
2021-12-30,Alabama,888563,16455
2021-12-30,Arizona,1373767,24212
2021-12-30,California,5457967,76644
2021-12-30,Florida,4090000,62480
2021-12-30,New York,3395166,58917
2021-12-30,Texas,4574376,76061
2021-12-31,Alabama,896614,16455
2021-12-31,Arizona,1381488,24229
2021-12-31,California,5515613,76709
2021-12-31,Florida,4166392,62504
2021-12-31,New York,3473970,58993
2021-12-31,Texas,4574881,76062
2022-01-01,Alabama,896614,16455
2022-01-01,Arizona,1389708,24354
2022-01-01,California,5515613,76709
2022-01-01,Florida,4166392,62504
2022-01-01,New York,3555047,59072
2022-01-01,Texas,4578763,76062
2022-01-02,Alabama,909541,16455
2022-01-02,Arizona,1390409,24355
2022-01-02,California,5560323,76712
2022-01-02,Florida,4166392,62504
2022-01-02,New York,3617589,59152
2022-01-02,Texas,4581606,76062
2022-01-03,Alabama,913603,16455
2022-01-03,Arizona,1404601,24355
2022-01-03,California,5606685,76745
2022-01-03,Florida,4166392,62504
2022-01-03,New York,3678042,59240
2022-01-03,Texas,4746508,76280
2022-01-04,Alabama,921175,16496
2022-01-04,Arizona,1411813,24509
2022-01-04,California,5748437,76821
2022-01-04,Florida,4360178,62541
2022-01-04,New York,3729331,59339
2022-01-04,Texas,4800498,76347
2022-01-05,Alabama,932250,16503
2022-01-05,Arizona,1419562,24570
2022-01-05,California,5807748,76967
2022-01-05,Florida,4419665,62542
2022-01-05,New York,3804480,59485
2022-01-05,Texas,4848294,76446
2022-01-06,Alabama,944876,16543
2022-01-06,Arizona,1430241,24586
2022-01-06,California,5892644,77042
2022-01-06,Florida,4486276,62622
2022-01-06,New York,3884858,59631
2022-01-06,Texas,4893970,76569
2022-01-07,Alabama,957848,16585
2022-01-07,Arizona,1445129,24616
2022-01-07,California,6003256,77231
2022-01-07,Florida,4563163,62688
2022-01-07,New York,3966952,59827
2022-01-07,Texas,4947742,76676
2022-01-08,Alabama,966180,16624
2022-01-08,Arizona,1461633,24704
2022-01-08,California,6037652,77248
2022-01-08,Florida,4633077,62688
2022-01-08,New York,4057084,59913
2022-01-08,Texas,4996914,76770
2022-01-09,Alabama,978632,16624
2022-01-09,Arizona,1477483,24773
2022-01-09,California,6083283,77260
2022-01-09,Florida,4633077,62688
2022-01-09,New York,4136861,60083
2022-01-09,Texas,5037218,76811
2022-01-10,Alabama,984882,16624
2022-01-10,Arizona,1491420,24773
2022-01-10,California,6311255,77412
2022-01-10,Florida,4759073,62810
2022-01-10,New York,4194745,60162
2022-01-10,Texas,5085074,76839
2022-01-11,Alabama,993418,16630
2022-01-11,Arizona,1505580,24986
2022-01-11,California,6447667,77447
2022-01-11,Florida,4806782,62813
2022-01-11,New York,4244155,60428
2022-01-11,Texas,5141662,76949
2022-01-12,Alabama,1004622,16641
2022-01-12,Arizona,1524363,24992
